Signature,Block Time,Human Time,Action,From,Token1,Amount1,TokenDecimals1,Token2,Amount2,TokenDecimals2,Value,Platforms,Sources,Token1Multiplier,Token2Multiplier
2fwvTKFvFqS9itUL6AWjcPFyNvTbNNh6rdxgLLzbnFAM6bG4q4GnsSaqCh2MV3LQZ8QuB7dsSSNzZnmWgCtYkJq1,1777517289,2026-04-30T02:48:09.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,49984691,6,PAYmo6moDF3Ro3X6bU2jwe2UdBnBhv8YjLgL1j4DxGu,19131988279419,9,49.99,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA|SCoRcH8c2dpjvcJD6FiPbCSQyQgu3PcUAWj2Xxx3mqn|CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,1.0,1.0
46UA2SsuHhbtYmqFZ27xAi1A4LFRYr818fYycPHXHHFd2PdVakjAqqinfDidFgVAERdyveZ8EkD7E34aDHPzGm1r,1777515065,2026-04-30T02:11:05.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,1256695018,9,JB8rMqyFmypiMqjiJ13bitubssM6aYDdq5ndUF5Wpump,796055080494,6,105.5,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
46UA2SsuHhbtYmqFZ27xAi1A4LFRYr818fYycPHXHHFd2PdVakjAqqinfDidFgVAERdyveZ8EkD7E34aDHPzGm1r,1777515065,2026-04-30T02:11:05.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,105488049,6,So11111111111111111111111111111111111111112,1257005697,9,105.53,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp,1.0,1.0
46UA2SsuHhbtYmqFZ27xAi1A4LFRYr818fYycPHXHHFd2PdVakjAqqinfDidFgVAERdyveZ8EkD7E34aDHPzGm1r,1777515065,2026-04-30T02:11:05.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,105511695,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,105488049,6,105.5,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
2FCcMRSgzkbyW8PtsfGArVSuBjBXPfL7j2HWymzBoCuQ2jQyAQ1U6eXhZ6iCRyAiRVuWRZjF7SgoCxTvVY2Qvkbv,1777514647,2026-04-30T02:04:07.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,6719232293,9,79ogrGd2bhRS455phmsJo8iHYzBusqgLeyxF9Tf5pump,3873185739959,6,563.54,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
2FCcMRSgzkbyW8PtsfGArVSuBjBXPfL7j2HWymzBoCuQ2jQyAQ1U6eXhZ6iCRyAiRVuWRZjF7SgoCxTvVY2Qvkbv,1777514647,2026-04-30T02:04:07.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,563692271,6,So11111111111111111111111111111111111111112,6720893413,9,563.68,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp,1.0,1.0
2FCcMRSgzkbyW8PtsfGArVSuBjBXPfL7j2HWymzBoCuQ2jQyAQ1U6eXhZ6iCRyAiRVuWRZjF7SgoCxTvVY2Qvkbv,1777514647,2026-04-30T02:04:07.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,563822133,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,563692271,6,563.75,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA,1.0,1.0
TmNgtwNtCRmR6PuijBHSxrjaVG9PtrVdysDRnPutoXB1DvUd2v59DCcJTBd9BHo4ypnQpidaCXLQbatAy8oSKbY,1777514161,2026-04-30T01:56:01.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,1809568638,9,AkMBEead16RtMAK43X3YsPSApE6vdod3k3wWDQGapump,2016423124268,6,151.74,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
TmNgtwNtCRmR6PuijBHSxrjaVG9PtrVdysDRnPutoXB1DvUd2v59DCcJTBd9BHo4ypnQpidaCXLQbatAy8oSKbY,1777514161,2026-04-30T01:56:01.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,151788428,6,So11111111111111111111111111111111111111112,1810015776,9,151.77,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||goonuddtQRrWqqn5nFyczVKaie28f3kDkHWkHtURSLE,1.0,1.0
TmNgtwNtCRmR6PuijBHSxrjaVG9PtrVdysDRnPutoXB1DvUd2v59DCcJTBd9BHo4ypnQpidaCXLQbatAy8oSKbY,1777514161,2026-04-30T01:56:01.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,151822562,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,151788428,6,151.8,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
2UfPEUreQifDMSi91NkDmoH1CxGWV92JWb34552Zfk42jxjnkSbEkcKeSPGSuicDUXQwgHSEVZnEv4UDnNaWEJVP,1777513666,2026-04-30T01:47:46.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,2981291111,9,BC6YWu1p4XCmhAyEexer1YwhEApxx6HsX2GzNgaMpump,3167517368160,6,249.84,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
2UfPEUreQifDMSi91NkDmoH1CxGWV92JWb34552Zfk42jxjnkSbEkcKeSPGSuicDUXQwgHSEVZnEv4UDnNaWEJVP,1777513666,2026-04-30T01:47:46.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,249822940,6,So11111111111111111111111111111111111111112,2981291111,9,249.84,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp,1.0,1.0
n6CLcwmNqcPMB1zJS7y2THe6Kn552kL3RGbRT3E3EqP3uCBRTCSFg8Fd3rLRvqEoKEM6DRRQjMKN5xqujeEMJPT,1777513597,2026-04-30T01:46:37.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,499997590,6,7WRX5QGuRLhGCJszpQjYmw6ihb6z8KRdAEHQUhGJpump,999970657905,6,499.89,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|SCoRcH8c2dpjvcJD6FiPbCSQyQgu3PcUAWj2Xxx3mqn|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
4gQ1m4FoWtiCHiECtujE2pcf56T4U1yPJCX1WN8ebqsGHFQrCpjBE9TmRdADd9kkzKT5hu858bq5aVZV7YsrTThq,1777513344,2026-04-30T01:42:24.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,1211631720,9,5ohBqLgmccJstRhrFskitBYa7DtwQ13HZmFzH8Wepump,482479156756,6,101.47,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
4gQ1m4FoWtiCHiECtujE2pcf56T4U1yPJCX1WN8ebqsGHFQrCpjBE9TmRdADd9kkzKT5hu858bq5aVZV7YsrTThq,1777513344,2026-04-30T01:42:24.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,101499378,6,So11111111111111111111111111111111111111112,1211931406,9,101.49,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp,1.0,1.0
4gQ1m4FoWtiCHiECtujE2pcf56T4U1yPJCX1WN8ebqsGHFQrCpjBE9TmRdADd9kkzKT5hu858bq5aVZV7YsrTThq,1777513344,2026-04-30T01:42:24.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,101522024,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,101499378,6,101.52,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
2S5fAY533Ei2B8N9idN5bSEkTR5wz5ywnqGuYQDUonjQT6dTuhKo74rJom5h8SnYNsEREfdDNo1FMepSnUSWsRUB,1777513193,2026-04-30T01:39:53.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,199067341,6,5gTPspC2ricuGWiYQ4Ghausg8fsq7uCrGgSVACatcoin,936491492111,6,199.02,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|goonuddtQRrWqqn5nFyczVKaie28f3kDkHWkHtURSLE|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
Ar4omWb4RNxVPKr3ErG4uAzEfmYRw6CdPUwMDNFBQEApQqRirn1C3imKeYuc9AodamtAUFQYS1b9AbAwT5ES8s8,1777512723,2026-04-30T01:32:03.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,935781803,9,F1ppSHedBsGGwEKH78JVgoqr4xkQHswtsGGLpgM7bCP2,327586500810,6,78.56,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
Ar4omWb4RNxVPKr3ErG4uAzEfmYRw6CdPUwMDNFBQEApQqRirn1C3imKeYuc9AodamtAUFQYS1b9AbAwT5ES8s8,1777512723,2026-04-30T01:32:03.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,2082869174,9,F1ppSHedBsGGwEKH78JVgoqr4xkQHswtsGGLpgM7bCP2,729098492191,6,174.87,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
Ar4omWb4RNxVPKr3ErG4uAzEfmYRw6CdPUwMDNFBQEApQqRirn1C3imKeYuc9AodamtAUFQYS1b9AbAwT5ES8s8,1777512723,2026-04-30T01:32:03.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,253366135,6,So11111111111111111111111111111111111111112,3018650977,9,253.43,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp,1.0,1.0
3bRPPowAgJM5UwX2kvxpkpjfNG1NVt45YJTME49k6pQQWMxJVZiHxjRxSmQBpsGFi3RDYKe15aaxAhjPWFkx2zog,1777511925,2026-04-30T01:18:45.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,1926072840,9,sGzragYKDrmRgCGvJUn9WKwrmnUZwfmkNQLTSPfdMNq,352941016507,6,161.65,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3bRPPowAgJM5UwX2kvxpkpjfNG1NVt45YJTME49k6pQQWMxJVZiHxjRxSmQBpsGFi3RDYKe15aaxAhjPWFkx2zog,1777511925,2026-04-30T01:18:45.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,161680999,6,So11111111111111111111111111111111111111112,1926549709,9,161.69,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||goonuddtQRrWqqn5nFyczVKaie28f3kDkHWkHtURSLE,1.0,1.0
4gVem4aAoyPLQggG2GtYCDJNrvbiK9ptoYi5C8nUMMV7c5zJzU8Z8pBwzzUvJ4vRn9xjgrqz8Z399Y9gxkVpZxCR,1777510893,2026-04-30T01:01:33.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,2999819761,6,29CWsqH84TykHDDwA6DtETUtXQPuKbVgKCmxtkBsbrrr,2151437395087350,9,2999.37,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms|ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|REALQqNEomY6cQGZJUGwywTBD2UmDT32rZcNnfxQ5N2|TessVdML9pBGgG9yGks7o4HewRaXVAMuoVj4x83GLQH|cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,1.0,1.0
4KzM2ZtiLPHu87EJgK1NpS5kSfTSwizwi21ujDGA9GyR4s2cnQWBXHEVKXh9PLWEzkmrVSqrE5wbvMKpGymWFC7U,1777509974,2026-04-30T00:46:14.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,5963043280,9,E8syR4zsgQG2zo9YyiyfX4ujubByR4z6qj9stjASpump,373463300699,6,499.35,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
4KzM2ZtiLPHu87EJgK1NpS5kSfTSwizwi21ujDGA9GyR4s2cnQWBXHEVKXh9PLWEzkmrVSqrE5wbvMKpGymWFC7U,1777509974,2026-04-30T00:46:14.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,499903686,6,So11111111111111111111111111111111111111112,5964521110,9,499.47,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp,1.0,1.0
4KzM2ZtiLPHu87EJgK1NpS5kSfTSwizwi21ujDGA9GyR4s2cnQWBXHEVKXh9PLWEzkmrVSqrE5wbvMKpGymWFC7U,1777509974,2026-04-30T00:46:14.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,499996207,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,499903686,6,499.97,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA,1.0,1.0
5f8xD5b6Hg1DxM3pTBMtkQoDC1tNSR4EfyH1VZdjFVYKB5HWXsCLo6CejT3GvaddThL9CCYmN3gosgXmCuAfsRwb,1777509802,2026-04-30T00:43:22.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,So11111111111111111111111111111111111111112,3001233889,9,Ce2gx9KGXJ6C9Mp5b5x1sn9Mg87JwEbrQby4Zqo3pump,8981800427,6,250.72,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5f8xD5b6Hg1DxM3pTBMtkQoDC1tNSR4EfyH1VZdjFVYKB5HWXsCLo6CejT3GvaddThL9CCYmN3gosgXmCuAfsRwb,1777509802,2026-04-30T00:43:22.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,250764373,6,So11111111111111111111111111111111111111112,3001982140,9,250.78,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||goonuddtQRrWqqn5nFyczVKaie28f3kDkHWkHtURSLE,1.0,1.0
4Mgx6X5wQmBXuooGhWRCqMhRbvmqHEqnhWb5ZaBT2g8YchCriMTKwaJqEaAsUPefXecdAnDbKkPkdd6Zw36fbPCd,1777509240,2026-04-30T00:34:00.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1999582301,6,XsueG8BtpquVJX9LVLLEGuViXUungE6WmK5YZ3p3bd1,2075105504,8,1999.88,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,1.0,1
4Mgx6X5wQmBXuooGhWRCqMhRbvmqHEqnhWb5ZaBT2g8YchCriMTKwaJqEaAsUPefXecdAnDbKkPkdd6Zw36fbPCd,1777509240,2026-04-30T00:34:00.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2999373450,6,XsueG8BtpquVJX9LVLLEGuViXUungE6WmK5YZ3p3bd1,3112819413,8,2999.82,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,1.0,1
4Mgx6X5wQmBXuooGhWRCqMhRbvmqHEqnhWb5ZaBT2g8YchCriMTKwaJqEaAsUPefXecdAnDbKkPkdd6Zw36fbPCd,1777509240,2026-04-30T00:34:00.000Z,ACTIVITY_TOKEN_SWAP,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,2049998515,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2049573656,6,2049.88,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt|HuTkmnrv4zPnArMqpbMbFhfwzTR7xfWQZHH1aQKzDKFZ,BN111AnCthcdPVNJ6jkir9TDaS7xqXT8EhetAmYpNqFt||SV2EYYJyRz2YhfXwXnhNAevDEui5Q6yrfyo13WtupPF,1.0,1.0
